dt,cat,bytestotal
201910112000,MNO,418806679509
201910112000,ABC,2755518406214
201910112000,DEF,2489485324986
201910112000,GHI,7231457537557
201910112000,JKL,690270811596
201910112000,MNO,2161262769519
201910112000,ABC,2085495918047
201910112000,DEF,8297286458405
201910112000,GHI,4015317828
201910112000,JKL,828407493003
201910112000,MNO,2663616592938
201910112000,ABC,2444274159089
201910112000,DEF,10726877258108
201910112000,GHI,20888610099
201910112000,JKL,276779947363
201910112000,MNO,6567427264
201910112100,ABC,750360910251
201910112100,DEF,2428727218447
201910112100,GHI,2415063721752
201910112100,JKL,19425686382790
201910112100,MNO,962790629
201910112100,ABC,436554151236
201910112100,DEF,2815867163223
201910112100,GHI,2523657498085
201910112100,JKL,7495862349196
201910112100,MNO,683834884822
201910112100,ABC,2148129107894
201910112100,DEF,2061551203281
201910112100,GHI,8211383343443
201910112100,JKL,4143807721
201910112100,MNO,793073853927
201910112100,ABC,2497037555651
201910112100,DEF,2341424019421
201910112100,GHI,10194523871531
201910112100,JKL,23167850017
201910112100,MNO,275229681188
201910112100,ABC,6329806625
201910112200,DEF,751851143952
201910112200,GHI,2450681787557
201910112200,JKL,2480844738065
201910112200,MNO,20029236224813
201910112200,ABC,992490285
201910112200,DEF,442665564564
201910112200,GHI,2908980966656
201910112200,JKL,2677367677412
201910112200,MNO,7852661476623
201910112200,ABC,699542076799
201910112200,DEF,2246784087209
201910112200,GHI,2134251470630
201910112200,JKL,8483993326205
201910112200,MNO,3559243827
201910112200,ABC,730445736320
201910112200,DEF,2294641531123
201910112200,GHI,2168475083181
201910112200,JKL,9320535986338
201910112200,MNO,23871023151
201910112200,ABC,279065027986
201910112200,DEF,7894333989
201910112300,GHI,749376509458
201910112300,JKL,2502243211391
201910112300,MNO,2524102002589
201910112300,ABC,20215192217930
201910112300,DEF,982111079
201910112300,GHI,456214427137
201910112300,JKL,3048364892868
201910112300,MNO,2719214376010
201910112300,ABC,8140795279423
201910112300,DEF,690868703831
201910112300,GHI,2270639791630
201910112300,JKL,2125201962077
201910112300,MNO,8455989501686
201910112300,ABC,4012802511
201910112300,DEF,694905019537
201910112300,GHI,2166331708688
201910112300,JKL,2016441099461
201910112300,MNO,8676176596577
201910112300,ABC,24922414175
201910112300,DEF,272357325500
201910112300,GHI,7846771091
201910120000,JKL,710020504490
201910120000,MNO,2590547700309
201910120000,ABC,2609360551585
201910120000,DEF,20452847825441
201910120000,GHI,1099040316
201910120000,JKL,442837323520
201910120000,MNO,3078455503798
201910120000,ABC,2752106826013
201910120000,DEF,8190300566514
201910120000,GHI,662998147768
201910120000,JKL,2166819267589
201910120000,MNO,2026230301308
201910120000,ABC,8006186393078
201910120000,DEF,3188014723
201910120000,GHI,654386484580
201910120000,JKL,2022990618054
201910120000,MNO,1913952672724
201910120000,ABC,8154894693929
201910120000,DEF,25627127398
201910120000,GHI,273050775858
201910120000,JKL,6605810980
201910120100,MNO,656558029009
201910120100,ABC,2775705815184
201910120100,DEF,2792560058013
201910120100,GHI,21692066982754
201910120100,JKL,991845707
201910120100,MNO,398972536855
201910120100,ABC,3088328791990
201910120100,DEF,2798863603585
201910120100,GHI,8195438692601
201910120100,JKL,651492169789
201910120100,MNO,2064967940501
201910120100,ABC,1932439670417
201910120100,DEF,7564696628866
201910120100,GHI,3973452610
201910120100,JKL,613900877794
201910120100,MNO,1826023882584
201910120100,ABC,1735564039656
201910120100,DEF,7437454493655
201910120100,GHI,24819694224
201910120100,JKL,228632181826
201910120100,MNO,7029163380
201910120200,ABC,644777847614
201910120200,DEF,2924177124260
201910120200,GHI,2931777270721
201910120200,JKL,23154507968197
201910120200,MNO,1123226505
201910120200,ABC,373990860709
201910120200,DEF,3062960438944
201910120200,GHI,2711195726166
201910120200,JKL,8243978778699
201910120200,MNO,598654179398
201910120200,ABC,1862818752305
201910120200,DEF,1677355031488
201910120200,GHI,6632787103840
201910120200,JKL,3314369657
201910120200,MNO,503361789064
201910120200,ABC,1525118005709
201910120200,DEF,1422097400050
201910120200,GHI,6245067816230
201910120200,JKL,20657365819
201910120200,MNO,204605342339
201910120200,ABC,7324564557
201910120300,DEF,627394879175
201910120300,GHI,2984344995903
201910120300,JKL,2953123249850
201910120300,MNO,23700057239144
201910120300,ABC,1306159108
201910120300,DEF,383410845848
201910120300,GHI,2897982262653
201910120300,JKL,2539626061388
201910120300,MNO,8266554466566
201910120300,ABC,523713288847
201910120300,DEF,1507222262667
201910120300,GHI,1409549156175
201910120300,JKL,5528412801707
201910120300,MNO,4039630733
201910120300,ABC,373611326684
201910120300,DEF,1126176737257
201910120300,GHI,1065622457758
201910120300,JKL,4655441456059
201910120300,MNO,19916094348
201910120300,ABC,175650306293
201910120300,DEF,8099155349
201910120400,GHI,573096017893
201910120400,JKL,2779177931883
201910120400,MNO,2815911374066
201910120400,ABC,22332617374011
201910120400,DEF,1242568643
201910120400,GHI,360969793011
201910120400,JKL,2912560161747
201910120400,MNO,2572356214779
201910120400,ABC,8090674074710
201910120400,DEF,410303745104
201910120400,GHI,1131499594605
201910120400,JKL,1038827271590
201910120400,MNO,4101243883405
201910120400,ABC,4761494151
201910120400,DEF,280311906855
201910120400,GHI,793545708270
201910120400,JKL,758943657372
201910120400,MNO,3215370026091
201910120400,ABC,17186852110
201910120400,DEF,149770415671
201910120400,GHI,8175975806
201910120500,JKL,440727346837
201910120500,MNO,2309130082080
201910120500,ABC,2259668869869
201910120500,DEF,18591436315574
201910120500,GHI,987504737
201910120500,JKL,297898978170
201910120500,MNO,2735848883386
201910120500,ABC,2408075845276
201910120500,DEF,7475483228052
201910120500,GHI,285649043568
201910120500,JKL,806493459739
201910120500,MNO,684121295396
201910120500,ABC,2780776138523
201910120500,DEF,4145429247
201910120500,GHI,191295519511
201910120500,JKL,548181089640
201910120500,MNO,485998321327
201910120500,ABC,2214126118638
201910120500,DEF,17298687015
201910120500,GHI,127386808784
201910120500,JKL,6664405073
201910120600,MNO,313916911326
201910120600,ABC,1685117499157
201910120600,DEF,1668540542157
201910120600,GHI,13840595151134
201910120600,JKL,1107230029
201910120600,MNO,227836806975
201910120600,ABC,2177560065533
201910120600,DEF,1909307930707
201910120600,GHI,5879733678838
201910120600,JKL,207676809615
201910120600,MNO,571327543002
201910120600,ABC,468848793300
201910120600,DEF,1924365134787
201910120600,GHI,3421428714
201910120600,JKL,132333567345
201910120600,MNO,381810873957
201910120600,ABC,361269239714
201910120600,DEF,1602088024737
201910120600,GHI,11081986649
201910120600,JKL,105243704637
201910120600,MNO,7059011792
201910120700,ABC,211913272503
201910120700,DEF,1100010761677
201910120700,GHI,1127627645404
201910120700,JKL,9605672101151
201910120700,MNO,1095907634
201910120700,ABC,168007231249
201910120700,DEF,1565532080639
201910120700,GHI,1307427261080
201910120700,JKL,4058536090209
201910120700,MNO,165519587289
201910120700,ABC,416112136360
201910120700,DEF,348319529692
201910120700,GHI,1353522990767
201910120700,JKL,4531232464
201910120700,MNO,115476295152
201910120700,ABC,321068531338
201910120700,DEF,295416829568
201910120700,GHI,1299732003062
201910120700,JKL,6330060750
201910120700,MNO,83602426945
201910120700,ABC,6831041970
201910120800,DEF,156506725311
201910120800,GHI,783031243241
201910120800,JKL,822829235286
201910120800,MNO,6938224678911
201910120800,ABC,1548062884
201910120800,DEF,111835664469
201910120800,GHI,1095284776132
201910120800,JKL,891418994542
201910120800,MNO,2748678071764
201910120800,ABC,140383690077
201910120800,DEF,343258514075
201910120800,GHI,277622266395
201910120800,JKL,1065404868181
201910120800,MNO,4204777359
201910120800,ABC,110578221178
201910120800,DEF,281659022697
201910120800,GHI,246552399848
201910120800,JKL,1134847730084
201910120800,MNO,3972134595
201910120800,ABC,58729417558
201910120800,DEF,7203554602
201910120900,GHI,129088377316
201910120900,JKL,577566181056
201910120900,MNO,611185837897
201910120900,ABC,5222364901123
201910120900,DEF,1204469194
201910120900,GHI,81289755527
201910120900,JKL,819745962589
201910120900,MNO,656941402478
201910120900,ABC,2026493270687
201910120900,DEF,128267620596
201910120900,GHI,325013295861
201910120900,JKL,276430891131
201910120900,MNO,1064394684805
201910120900,ABC,3765380128
201910120900,DEF,135395255124
201910120900,GHI,355639944818
201910120900,JKL,304378681189
201910120900,MNO,1368935434577
201910120900,ABC,3478089493
201910120900,DEF,46698886050
201910120900,GHI,8664983282
201910121000,JKL,107847850801
201910121000,MNO,538152386786
201910121000,ABC,512957264735
201910121000,DEF,4338113062115
201910121000,GHI,1273549962
201910121000,JKL,70742224293
201910121000,MNO,647241863395
201910121000,ABC,495774019975
201910121000,DEF,1592425802006
201910121000,GHI,176079696710
201910121000,JKL,466716075183
201910121000,MNO,413774468708
201910121000,ABC,1532828148070
201910121000,DEF,4034403549
201910121000,GHI,215853200772
201910121000,JKL,564888486924
201910121000,MNO,522554729489
201910121000,ABC,2252992907431
201910121000,DEF,1477369396
201910121000,GHI,43278630601
201910121000,JKL,8035744883
201910121100,MNO,122704160360
201910121100,ABC,576363580504
201910121100,DEF,569535699724
201910121100,GHI,4492703478001
201910121100,JKL,1095005286
201910121100,MNO,63940701914
201910121100,ABC,589069241338
201910121100,DEF,425353214220
201910121100,GHI,1430732838668
201910121100,JKL,266251279627
201910121100,MNO,737077673974
201910121100,ABC,684698041773
201910121100,DEF,2588676132963
201910121100,GHI,5435895168
201910121100,JKL,352993337202
201910121100,MNO,989912083164
201910121100,ABC,917640825298
201910121100,DEF,3967741888793
201910121100,GHI,1369590770
201910121100,JKL,38362644647
201910121100,MNO,7626907486
201910121200,ABC,173884224596
201910121200,DEF,748140322543
201910121200,GHI,763705289794
201910121200,JKL,6025162047606
201910121200,MNO,1132980957
201910121200,ABC,82100881692
201910121200,DEF,683926998097
201910121200,GHI,492553232479
201910121200,JKL,1654948955650
201910121200,MNO,399370875629
201910121200,ABC,1161466580017
201910121200,DEF,1077371290941
201910121200,GHI,4208343114602
201910121200,JKL,2988761192
201910121200,MNO,490808617982
201910121200,ABC,1426588883735
201910121200,DEF,1317180356933
201910121200,GHI,5742106755134
201910121200,JKL,1351145218
201910121200,MNO,33142986987
201910121200,ABC,8245244163
201910121300,DEF,261153060984
201910121300,GHI,1123794088777
201910121300,JKL,1252190642243
201910121300,MNO,9437795064808
201910121300,ABC,1274678869
201910121300,DEF,118034691661
201910121300,GHI,1029820468566
201910121300,JKL,811751876780
201910121300,MNO,2361235869510
201910121300,ABC,544363648977
201910121300,DEF,1569687494479
201910121300,GHI,1473797903939
201910121300,JKL,5792666562522
201910121300,MNO,5019469065
201910121300,ABC,599042816809
201910121300,DEF,1794442817652
201910121300,GHI,1663752878182
201910121300,JKL,7046948358370
201910121300,MNO,2634790909
201910121300,ABC,49210136887
201910121300,DEF,7403286352
201910121400,GHI,396752158701
201910121400,JKL,1759381191913
201910121400,MNO,1848673709919
201910121400,ABC,14116057061843
201910121400,DEF,1382386800
201910121400,GHI,185258951209
201910121400,JKL,1662507748942
201910121400,MNO,1372220016509
201910121400,ABC,3952391216840
201910121400,DEF,626639854986
201910121400,GHI,1917298684819
201910121400,JKL,1790137471539
201910121400,MNO,7104019625812
201910121400,ABC,5023651902
201910121400,DEF,663199198021
201910121400,GHI,2084018443748
201910121400,JKL,1871333511336
201910121400,MNO,8125461508406
201910121400,ABC,5108406607
201910121400,DEF,69160654835
201910121400,GHI,7241989379
201910121500,JKL,504567195893
201910121500,MNO,2084782085170
201910121500,ABC,2107995968694
201910121500,DEF,16882409209841
201910121500,GHI,1201873691
201910121500,JKL,257385037593
201910121500,MNO,2300319093480
201910121500,ABC,1891046546032
201910121500,DEF,5587815096317
201910121500,GHI,666101631601
201910121500,JKL,2184192876857
201910121500,MNO,2061633129350
201910121500,ABC,8085984541013
201910121500,DEF,4344426388
201910121500,GHI,716520484420
201910121500,JKL,2200243096871
201910121500,MNO,2050008650059
201910121500,ABC,8848940811034
201910121500,DEF,6944103208
201910121500,GHI,108393512030
201910121500,JKL,8044725707
201910121600,MNO,585880545313
201910121600,ABC,2176293139705
201910121600,DEF,2277779041033
201910121600,GHI,17847091772096
201910121600,JKL,1070901069
201910121600,MNO,320076446893
201910121600,ABC,2569367614139
201910121600,DEF,2208462164473
201910121600,GHI,6594030838283
201910121600,JKL,748767965508
201910121600,MNO,2355787500389
201910121600,ABC,2222679909899
201910121600,DEF,8707993065247
201910121600,GHI,3411666046
201910121600,JKL,743772871275
201910121600,MNO,2320026466996
201910121600,ABC,2186654084575
201910121600,DEF,9426843798151
201910121600,GHI,10574556008
201910121600,JKL,144014485018
201910121600,MNO,7897327886
201910121700,ABC,620023715643
201910121700,DEF,2283713388695
201910121700,GHI,2349127297681
201910121700,JKL,18538455393843
201910121700,MNO,1641165293
201910121700,ABC,354448917606
201910121700,DEF,2693617488106
201910121700,GHI,2402961858235
201910121700,JKL,7125986595917
201910121700,MNO,738128422379
201910121700,ABC,2369723836999
201910121700,DEF,2281995699348
201910121700,GHI,8856632576042
201910121700,JKL,3123680941
201910121700,MNO,771681951660
201910121700,ABC,2332777115106
201910121700,DEF,2236232948803
201910121700,GHI,9647259824429
201910121700,JKL,15174862412
201910121700,MNO,182427548002
201910121700,ABC,7121510800
201910121800,DEF,651248586113
201910121800,GHI,2337898902361
201910121800,JKL,2404103708851
201910121800,MNO,19020911855552
201910121800,ABC,1201449600
201910121800,DEF,369169989332
201910121800,GHI,2878855425710
201910121800,JKL,2515024410456
201910121800,MNO,7445158249987
201910121800,ABC,727452548365
201910121800,DEF,2362756977425
201910121800,GHI,2267761942744
201910121800,JKL,8942199468011
201910121800,MNO,4395567649
201910121800,ABC,777358626825
201910121800,DEF,2368126341316
201910121800,GHI,2257899753489
201910121800,JKL,9628786916790
201910121800,MNO,17111376174
201910121800,ABC,202396526526
201910121800,DEF,7110322693
201910121900,GHI,696639158354
201910121900,JKL,2333797587422
